source_file,target_file,source_category,target_category,similarity,plagiarism
g0pC_taske.txt,g2pB_taskd.txt,light,light,0.68313545,False
g0pC_taske.txt,g2pB_taske.txt,light,cut,0.9033717,True
g0pC_taske.txt,g2pC_taska.txt,light,cut,0.7431574,True
g0pC_taske.txt,g2pC_taskb.txt,light,non,0.69637966,False
g0pC_taske.txt,g2pC_taskc.txt,light,non,0.704664,True
g0pC_taske.txt,g2pC_taskd.txt,light,heavy,0.5967021,False
g0pC_taske.txt,g2pC_taske.txt,light,light,0.8787279,True
g0pC_taske.txt,g2pE_taska.txt,light,heavy,0.8004815,True
g0pC_taske.txt,g2pE_taskb.txt,light,light,0.68614084,False
g0pC_taske.txt,g2pE_taskc.txt,light,cut,0.6685493,False
g0pC_taske.txt,g2pE_taskd.txt,light,non,0.7298554,True
g0pC_taske.txt,g2pE_taske.txt,light,non,0.83674926,True
g0pC_taske.txt,g3pA_taska.txt,light,non,0.7275096,True
g0pC_taske.txt,g3pA_taskb.txt,light,heavy,0.6913717,False
g0pC_taske.txt,g3pA_taskc.txt,light,light,0.7840301,True
g0pC_taske.txt,g3pA_taskd.txt,light,cut,0.6827408,False
g0pC_taske.txt,g3pA_taske.txt,light,non,0.839524,True
g0pC_taske.txt,g3pB_taska.txt,light,non,0.7451515,True
g0pC_taske.txt,g3pB_taskb.txt,light,non,0.7248055,True
g0pC_taske.txt,g3pB_taskc.txt,light,heavy,0.79537666,True
g0pC_taske.txt,g3pB_taskd.txt,light,light,0.7306717,True
g0pC_taske.txt,g3pB_taske.txt,light,cut,0.8970364,True
g0pC_taske.txt,g3pC_taska.txt,light,cut,0.67299676,False
g0pC_taske.txt,g3pC_taskb.txt,light,non,0.7683821,True
g0pC_taske.txt,g3pC_taskc.txt,light,non,0.69507545,False
g0pC_taske.txt,g3pC_taskd.txt,light,heavy,0.60313296,False
g0pC_taske.txt,g3pC_taske.txt,light,light,0.9169074,True
g0pC_taske.txt,g4pB_taska.txt,light,non,0.6889886,False
g0pC_taske.txt,g4pB_taskb.txt,light,non,0.71023214,True
g0pC_taske.txt,g4pB_taskc.txt,light,heavy,0.7849151,True
g0pC_taske.txt,g4pB_taskd.txt,light,light,0.6422049,False
g0pC_taske.txt,g4pB_taske.txt,light,cut,0.8567214,True
g0pC_taske.txt,g4pC_taska.txt,light,cut,0.77776814,True
g0pC_taske.txt,g4pC_taskb.txt,light,non,0.7076435,True
g0pC_taske.txt,g4pC_taskc.txt,light,non,0.7247349,True
g0pC_taske.txt,g4pC_taskd.txt,light,heavy,0.67785585,False
g0pC_taske.txt,g4pC_taske.txt,light,light,0.93760836,True
g0pC_taske.txt,g4pD_taska.txt,light,light,0.7832511,True
g0pC_taske.txt,g4pD_taskb.txt,light,cut,0.7072514,True
g0pC_taske.txt,g4pD_taskc.txt,light,non,0.79779136,True
g0pC_taske.txt,g4pD_taskd.txt,light,non,0.7819414,True
g0pC_taske.txt,g4pD_taske.txt,light,heavy,0.8742846,True
g0pC_taske.txt,g4pE_taska.txt,light,heavy,0.74288857,True
g0pC_taske.txt,g4pE_taskb.txt,light,light,0.6846847,False
g0pC_taske.txt,g4pE_taskc.txt,light,cut,0.722967,True
g0pC_taske.txt,g4pE_taskd.txt,light,non,0.8148181,True
g0pC_taske.txt,g4pE_taske.txt,light,non,0.9081456,True
g0pC_taske.txt,orig_taska.txt,light,orig,0.7753247,True
g0pC_taske.txt,orig_taskb.txt,light,orig,0.6945999,False
g0pC_taske.txt,orig_taskc.txt,light,orig,0.7884697,True
g0pC_taske.txt,orig_taskd.txt,light,orig,0.683975,False
g0pC_taske.txt,orig_taske.txt,light,orig,0.89561754,True
g0pD_taska.txt,g0pD_taskb.txt,cut,light,0.65622354,False
g0pD_taska.txt,g0pD_taskc.txt,cut,heavy,0.7891358,True
g0pD_taska.txt,g0pD_taskd.txt,cut,non,0.63723254,False
g0pD_taska.txt,g0pD_taske.txt,cut,non,0.75396585,True
g0pD_taska.txt,g0pE_taska.txt,cut,light,0.96698856,True
g0pD_taska.txt,g0pE_taskb.txt,cut,heavy,0.67453223,False
g0pD_taska.txt,g0pE_taskc.txt,cut,non,0.6238149,False
g0pD_taska.txt,g0pE_taskd.txt,cut,non,0.65031445,False
g0pD_taska.txt,g0pE_taske.txt,cut,cut,0.7581084,True
g0pD_taska.txt,g1pA_taska.txt,cut,non,0.85070926,True
g0pD_taska.txt,g1pA_taskb.txt,cut,heavy,0.7255426,True
g0pD_taska.txt,g1pA_taskc.txt,cut,light,0.7580274,True
g0pD_taska.txt,g1pA_taskd.txt,cut,cut,0.75272155,True
g0pD_taska.txt,g1pA_taske.txt,cut,non,0.7945943,True
g0pD_taska.txt,g1pB_taska.txt,cut,non,0.8282027,True
g0pD_taska.txt,g1pB_taskb.txt,cut,non,0.65618014,False
g0pD_taska.txt,g1pB_taskc.txt,cut,heavy,0.751107,True
g0pD_taska.txt,g1pB_taskd.txt,cut,light,0.69671947,False
g0pD_taska.txt,g1pB_taske.txt,cut,cut,0.79262275,True
g0pD_taska.txt,g1pD_taska.txt,cut,light,0.92702746,True
g0pD_taska.txt,g1pD_taskb.txt,cut,cut,0.73745286,True
g0pD_taska.txt,g1pD_taskc.txt,cut,non,0.70363796,True
g0pD_taska.txt,g1pD_taskd.txt,cut,non,0.63389015,False
g0pD_taska.txt,g1pD_taske.txt,cut,heavy,0.73402566,True
g0pD_taska.txt,g2pA_taska.txt,cut,non,0.81943154,True
g0pD_taska.txt,g2pA_taskb.txt,cut,heavy,0.6645334,False
g0pD_taska.txt,g2pA_taskc.txt,cut,light,0.7798753,True
g0pD_taska.txt,g2pA_taskd.txt,cut,cut,0.6518866,False
g0pD_taska.txt,g2pA_taske.txt,cut,non,0.7146884,True
g0pD_taska.txt,g2pB_taska.txt,cut,non,0.83216095,True
g0pD_taska.txt,g2pB_taskb.txt,cut,non,0.699612,False
g0pD_taska.txt,g2pB_taskc.txt,cut,heavy,0.79723716,True
g0pD_taska.txt,g2pB_taskd.txt,cut,light,0.69660956,False
g0pD_taska.txt,g2pB_taske.txt,cut,cut,0.7550014,True
g0pD_taska.txt,g2pC_taska.txt,cut,cut,0.93482935,True
g0pD_taska.txt,g2pC_taskb.txt,cut,non,0.68091553,False
g0pD_taska.txt,g2pC_taskc.txt,cut,non,0.67892885,False
g0pD_taska.txt,g2pC_taskd.txt,cut,heavy,0.6164892,False
g0pD_taska.txt,g2pC_taske.txt,cut,light,0.7632037,True
g0pD_taska.txt,g2pE_taska.txt,cut,heavy,0.9507334,True
g0pD_taska.txt,g2pE_taskb.txt,cut,light,0.69823456,False
g0pD_taska.txt,g2pE_taskc.txt,cut,cut,0.6151209,False
g0pD_taska.txt,g2pE_taskd.txt,cut,non,0.7520195,True
g0pD_taska.txt,g2pE_taske.txt,cut,non,0.74559796,True
g0pD_taska.txt,g3pA_taska.txt,cut,non,0.8499696,True
g0pD_taska.txt,g3pA_taskb.txt,cut,heavy,0.68103635,False
g0pD_taska.txt,g3pA_taskc.txt,cut,light,0.7790033,True
g0pD_taska.txt,g3pA_taskd.txt,cut,cut,0.69116026,False
g0pD_taska.txt,g3pA_taske.txt,cut,non,0.7930889,True
g0pD_taska.txt,g3pB_taska.txt,cut,non,0.88324964,True
g0pD_taska.txt,g3pB_taskb.txt,cut,non,0.6941135,False
g0pD_taska.txt,g3pB_taskc.txt,cut,heavy,0.7858107,True
g0pD_taska.txt,g3pB_taskd.txt,cut,light,0.7161274,True
g0pD_taska.txt,g3pB_taske.txt,cut,cut,0.76721585,True
g0pD_taska.txt,g3pC_taska.txt,cut,cut,0.9606397,True
g0pD_taska.txt,g3pC_taskb.txt,cut,non,0.75403047,True
g0pD_taska.txt,g3pC_taskc.txt,cut,non,0.6604419,False
g0pD_taska.txt,g3pC_taskd.txt,cut,heavy,0.6085497,False
g0pD_taska.txt,g3pC_taske.txt,cut,light,0.76101923,True
g0pD_taska.txt,g4pB_taska.txt,cut,non,0.85355896,True
g0pD_taska.txt,g4pB_taskb.txt,cut,non,0.7286742,True
g0pD_taska.txt,g4pB_taskc.txt,cut,heavy,0.7580253,True
g0pD_taska.txt,g4pB_taskd.txt,cut,light,0.65419644,False
g0pD_taska.txt,g4pB_taske.txt,cut,cut,0.75823337,True
g0pD_taska.txt,g4pC_taska.txt,cut,cut,0.9691309,True
g0pD_taska.txt,g4pC_taskb.txt,cut,non,0.6198149,False
g0pD_taska.txt,g4pC_taskc.txt,cut,non,0.7537018,True
g0pD_taska.txt,g4pC_taskd.txt,cut,heavy,0.690017,False
g0pD_taska.txt,g4pC_taske.txt,cut,light,0.7674335,True
g0pD_taska.txt,g4pD_taska.txt,cut,light,0.907333,True
g0pD_taska.txt,g4pD_taskb.txt,cut,cut,0.7468566,True
g0pD_taska.txt,g4pD_taskc.txt,cut,non,0.7785563,True
g0pD_taska.txt,g4pD_taskd.txt,cut,non,0.75214195,True
g0pD_taska.txt,g4pD_taske.txt,cut,heavy,0.7841457,True
g0pD_taska.txt,g4pE_taska.txt,cut,heavy,0.8770284,True
g0pD_taska.txt,g4pE_taskb.txt,cut,light,0.67732453,False
g0pD_taska.txt,g4pE_taskc.txt,cut,cut,0.7008345,True
g0pD_taska.txt,g4pE_taskd.txt,cut,non,0.7634717,True
g0pD_taska.txt,g4pE_taske.txt,cut,non,0.77477217,True
g0pD_taska.txt,orig_taska.txt,cut,orig,0.96597767,True
g0pD_taska.txt,orig_taskb.txt,cut,orig,0.66655016,False
g0pD_taska.txt,orig_taskc.txt,cut,orig,0.7858408,True
g0pD_taska.txt,orig_taskd.txt,cut,orig,0.69276774,False
g0pD_taska.txt,orig_taske.txt,cut,orig,0.78394437,True
g0pD_taskb.txt,g0pD_taskc.txt,light,heavy,0.7544724,True
g0pD_taskb.txt,g0pD_taskd.txt,light,non,0.59847486,False
g0pD_taskb.txt,g0pD_taske.txt,light,non,0.5941521,False
g0pD_taskb.txt,g0pE_taska.txt,light,light,0.70466876,True
g0pD_taskb.txt,g0pE_taskb.txt,light,heavy,0.90268576,True
g0pD_taskb.txt,g0pE_taskc.txt,light,non,0.5928273,False
g0pD_taskb.txt,g0pE_taskd.txt,light,non,0.6487073,False
g0pD_taskb.txt,g0pE_taske.txt,light,cut,0.64788425,False
g0pD_taskb.txt,g1pA_taska.txt,light,non,0.6174583,False
g0pD_taskb.txt,g1pA_taskb.txt,light,heavy,0.8347593,True
g0pD_taskb.txt,g1pA_taskc.txt,light,light,0.73638266,True
g0pD_taskb.txt,g1pA_taskd.txt,light,cut,0.6663513,False
g0pD_taskb.txt,g1pA_taske.txt,light,non,0.71151125,True
g0pD_taskb.txt,g1pB_taska.txt,light,non,0.58606005,False
g0pD_taskb.txt,g1pB_taskb.txt,light,non,0.72689354,True
g0pD_taskb.txt,g1pB_taskc.txt,light,heavy,0.75783,True
g0pD_taskb.txt,g1pB_taskd.txt,light,light,0.63977784,False
g0pD_taskb.txt,g1pB_taske.txt,light,cut,0.67656183,False
g0pD_taskb.txt,g1pD_taska.txt,light,light,0.6966021,False
g0pD_taskb.txt,g1pD_taskb.txt,light,cut,0.83127517,True
g0pD_taskb.txt,g1pD_taskc.txt,light,non,0.71359664,True
g0pD_taskb.txt,g1pD_taskd.txt,light,non,0.65693545,False
g0pD_taskb.txt,g1pD_taske.txt,light,heavy,0.620109,False
g0pD_taskb.txt,g2pA_taska.txt,light,non,0.6668241,False
g0pD_taskb.txt,g2pA_taskb.txt,light,heavy,0.8089177,True
g0pD_taskb.txt,g2pA_taskc.txt,light,light,0.73955464,True
g0pD_taskb.txt,g2pA_taskd.txt,light,cut,0.572873,False
g0pD_taskb.txt,g2pA_taske.txt,light,non,0.6727852,False
g0pD_taskb.txt,g2pB_taska.txt,light,non,0.6705363,False
g0pD_taskb.txt,g2pB_taskb.txt,light,non,0.8318944,True
g0pD_taskb.txt,g2pB_taskc.txt,light,heavy,0.7368896,True
g0pD_taskb.txt,g2pB_taskd.txt,light,light,0.6485456,False
g0pD_taskb.txt,g2pB_taske.txt,light,cut,0.6753422,False
g0pD_taskb.txt,g2pC_taska.txt,light,cut,0.6838238,False
g0pD_taskb.txt,g2pC_taskb.txt,light,non,0.791502,True
g0pD_taskb.txt,g2pC_taskc.txt,light,non,0.69486594,False
g0pD_taskb.txt,g2pC_taskd.txt,light,heavy,0.5801743,False
g0pD_taskb.txt,g2pC_taske.txt,light,light,0.64737177,False
g0pD_taskb.txt,g2pE_taska.txt,light,heavy,0.70550126,True
g0pD_taskb.txt,g2pE_taskb.txt,light,light,0.9478929,True
g0pD_taskb.txt,g2pE_taskc.txt,light,cut,0.6853235,False
g0pD_taskb.txt,g2pE_taskd.txt,light,non,0.6644363,False
g0pD_taskb.txt,g2pE_taske.txt,light,non,0.6640098,False
g0pD_taskb.txt,g3pA_taska.txt,light,non,0.67867255,False
g0pD_taskb.txt,g3pA_taskb.txt,light,heavy,0.8286977,True
g0pD_taskb.txt,g3pA_taskc.txt,light,light,0.7528445,True
g0pD_taskb.txt,g3pA_taskd.txt,light,cut,0.6335183,False
g0pD_taskb.txt,g3pA_taske.txt,light,non,0.6792524,False
g0pD_taskb.txt,g3pB_taska.txt,light,non,0.65393496,False
g0pD_taskb.txt,g3pB_taskb.txt,light,non,0.8278865,True
g0pD_taskb.txt,g3pB_taskc.txt,light,heavy,0.7356033,True
g0pD_taskb.txt,g3pB_taskd.txt,light,light,0.6668117,False
g0pD_taskb.txt,g3pB_taske.txt,light,cut,0.6651746,False
g0pD_taskb.txt,g3pC_taska.txt,light,cut,0.5855131,False
g0pD_taskb.txt,g3pC_taskb.txt,light,non,0.8297905,True
g0pD_taskb.txt,g3pC_taskc.txt,light,non,0.7237164,True
g0pD_taskb.txt,g3pC_taskd.txt,light,heavy,0.5863105,False
g0pD_taskb.txt,g3pC_taske.txt,light,light,0.66478854,False
g0pD_taskb.txt,g4pB_taska.txt,light,non,0.64210355,False
g0pD_taskb.txt,g4pB_taskb.txt,light,non,0.78647405,True
g0pD_taskb.txt,g4pB_taskc.txt,light,heavy,0.75839597,True
g0pD_taskb.txt,g4pB_taskd.txt,light,light,0.6189554,False
g0pD_taskb.txt,g4pB_taske.txt,light,cut,0.67315984,False
g0pD_taskb.txt,g4pC_taska.txt,light,cut,0.69863683,False
g0pD_taskb.txt,g4pC_taskb.txt,light,non,0.8439274,True
g0pD_taskb.txt,g4pC_taskc.txt,light,non,0.737746,True
g0pD_taskb.txt,g4pC_taskd.txt,light,heavy,0.6205665,False
g0pD_taskb.txt,g4pC_taske.txt,light,light,0.71005356,True
g0pD_taskb.txt,g4pD_taska.txt,light,light,0.71629494,True
g0pD_taskb.txt,g4pD_taskb.txt,light,cut,0.7753756,True
g0pD_taskb.txt,g4pD_taskc.txt,light,non,0.7406913,True
g0pD_taskb.txt,g4pD_taskd.txt,light,non,0.682869,False
g0pD_taskb.txt,g4pD_taske.txt,light,heavy,0.70276237,True
g0pD_taskb.txt,g4pE_taska.txt,light,heavy,0.6319248,False
g0pD_taskb.txt,g4pE_taskb.txt,light,light,0.88069665,True
g0pD_taskb.txt,g4pE_taskc.txt,light,cut,0.6676831,False
g0pD_taskb.txt,g4pE_taskd.txt,light,non,0.7551014,True
g0pD_taskb.txt,g4pE_taske.txt,light,non,0.7103935,True
g0pD_taskb.txt,orig_taska.txt,light,orig,0.7029176,True
g0pD_taskb.txt,orig_taskb.txt,light,orig,0.8729731,True
g0pD_taskb.txt,orig_taskc.txt,light,orig,0.74660885,True
g0pD_taskb.txt,orig_taskd.txt,light,orig,0.6392275,False
g0pD_taskb.txt,orig_taske.txt,light,orig,0.7069994,True
g0pD_taskc.txt,g0pD_taskd.txt,heavy,non,0.71221733,True
g0pD_taskc.txt,g0pD_taske.txt,heavy,non,0.74493384,True
g0pD_taskc.txt,g0pE_taska.txt,heavy,light,0.8282908,True
g0pD_taskc.txt,g0pE_taskb.txt,heavy,heavy,0.7942904,True
g0pD_taskc.txt,g0pE_taskc.txt,heavy,non,0.8268534,True
g0pD_taskc.txt,g0pE_taskd.txt,heavy,non,0.69952166,False
g0pD_taskc.txt,g0pE_taske.txt,heavy,cut,0.7969908,True
g0pD_taskc.txt,g1pA_taska.txt,heavy,non,0.7628224,True
g0pD_taskc.txt,g1pA_taskb.txt,heavy,heavy,0.7982562,True
g0pD_taskc.txt,g1pA_taskc.txt,heavy,light,0.9394278,True
g0pD_taskc.txt,g1pA_taskd.txt,heavy,cut,0.79564404,True
g0pD_taskc.txt,g1pA_taske.txt,heavy,non,0.80132926,True
g0pD_taskc.txt,g1pB_taska.txt,heavy,non,0.730357,True
g0pD_taskc.txt,g1pB_taskb.txt,heavy,non,0.7489002,True
g0pD_taskc.txt,g1pB_taskc.txt,heavy,heavy,0.93664753,True
g0pD_taskc.txt,g1pB_taskd.txt,heavy,light,0.7544668,True
g0pD_taskc.txt,g1pB_taske.txt,heavy,cut,0.8147264,True
g0pD_taskc.txt,g1pD_taska.txt,heavy,light,0.81122637,True
g0pD_taskc.txt,g1pD_taskb.txt,heavy,cut,0.83460474,True
g0pD_taskc.txt,g1pD_taskc.txt,heavy,non,0.8906828,True
g0pD_taskc.txt,g1pD_taskd.txt,heavy,non,0.698733,False
g0pD_taskc.txt,g1pD_taske.txt,heavy,heavy,0.7377963,True
g0pD_taskc.txt,g2pA_taska.txt,heavy,non,0.7738992,True
g0pD_taskc.txt,g2pA_taskb.txt,heavy,heavy,0.7737354,True
g0pD_taskc.txt,g2pA_taskc.txt,heavy,light,0.9686953,True
g0pD_taskc.txt,g2pA_taskd.txt,heavy,cut,0.67320085,False
g0pD_taskc.txt,g2pA_taske.txt,heavy,non,0.776834,True
g0pD_taskc.txt,g2pB_taska.txt,heavy,non,0.7847107,True
g0pD_taskc.txt,g2pB_taskb.txt,heavy,non,0.7927276,True
g0pD_taskc.txt,g2pB_taskc.txt,heavy,heavy,0.9458049,True
g0pD_taskc.txt,g2pB_taskd.txt,heavy,light,0.75885856,True
g0pD_taskc.txt,g2pB_taske.txt,heavy,cut,0.79857457,True
g0pD_taskc.txt,g2pC_taska.txt,heavy,cut,0.8069204,True
g0pD_taskc.txt,g2pC_taskb.txt,heavy,non,0.78937846,True
g0pD_taskc.txt,g2pC_taskc.txt,heavy,non,0.897037,True
g0pD_taskc.txt,g2pC_taskd.txt,heavy,heavy,0.67105794,False
g0pD_taskc.txt,g2pC_taske.txt,heavy,light,0.7699214,True
g0pD_taskc.txt,g2pE_taska.txt,heavy,heavy,0.8402597,True
g0pD_taskc.txt,g2pE_taskb.txt,heavy,light,0.77666986,True
g0pD_taskc.txt,g2pE_taskc.txt,heavy,cut,0.75513667,True
g0pD_taskc.txt,g2pE_taskd.txt,heavy,non,0.80217105,True
g0pD_taskc.txt,g2pE_taske.txt,heavy,non,0.7759264,True
g0pD_taskc.txt,g3pA_taska.txt,heavy,non,0.7922218,True
g0pD_taskc.txt,g3pA_taskb.txt,heavy,heavy,0.7886714,True
g0pD_taskc.txt,g3pA_taskc.txt,heavy,light,0.9633227,True
g0pD_taskc.txt,g3pA_taskd.txt,heavy,cut,0.75649345,True
g0pD_taskc.txt,g3pA_taske.txt,heavy,non,0.8041053,True
g0pD_taskc.txt,g3pB_taska.txt,heavy,non,0.7988765,True
g0pD_taskc.txt,g3pB_taskb.txt,heavy,non,0.7986291,True
g0pD_taskc.txt,g3pB_taskc.txt,heavy,heavy,0.93572974,True
g0pD_taskc.txt,g3pB_taskd.txt,heavy,light,0.75688773,True
g0pD_taskc.txt,g3pB_taske.txt,heavy,cut,0.80588204,True
g0pD_taskc.txt,g3pC_taska.txt,heavy,cut,0.72408694,True
g0pD_taskc.txt,g3pC_taskb.txt,heavy,non,0.83131444,True
g0pD_taskc.txt,g3pC_taskc.txt,heavy,non,0.83774596,True
g0pD_taskc.txt,g3pC_taskd.txt,heavy,heavy,0.67456937,False
g0pD_taskc.txt,g3pC_taske.txt,heavy,light,0.8056594,True
g0pD_taskc.txt,g4pB_taska.txt,heavy,non,0.7746268,True
g0pD_taskc.txt,g4pB_taskb.txt,heavy,non,0.78565836,True
g0pD_taskc.txt,g4pB_taskc.txt,heavy,heavy,0.96514434,True
g0pD_taskc.txt,g4pB_taskd.txt,heavy,light,0.7229425,True
g0pD_taskc.txt,g4pB_taske.txt,heavy,cut,0.7933035,True
g0pD_taskc.txt,g4pC_taska.txt,heavy,cut,0.8212005,True
g0pD_taskc.txt,g4pC_taskb.txt,heavy,non,0.7829266,True
g0pD_taskc.txt,g4pC_taskc.txt,heavy,non,0.86490464,True
g0pD_taskc.txt,g4pC_taskd.txt,heavy,heavy,0.74784064,True
g0pD_taskc.txt,g4pC_taske.txt,heavy,light,0.8256583,True
g0pD_taskc.txt,g4pD_taska.txt,heavy,light,0.811079,True
g0pD_taskc.txt,g4pD_taskb.txt,heavy,cut,0.82789767,True
g0pD_taskc.txt,g4pD_taskc.txt,heavy,non,0.8893189,True
g0pD_taskc.txt,g4pD_taskd.txt,heavy,non,0.79333436,True
g0pD_taskc.txt,g4pD_taske.txt,heavy,heavy,0.8220984,True
g0pD_taskc.txt,g4pE_taska.txt,heavy,heavy,0.73886883,True
g0pD_taskc.txt,g4pE_taskb.txt,heavy,light,0.7931318,True
g0pD_taskc.txt,g4pE_taskc.txt,heavy,cut,0.89744765,True
g0pD_taskc.txt,g4pE_taskd.txt,heavy,non,0.82866716,True
g0pD_taskc.txt,g4pE_taske.txt,heavy,non,0.81162006,True
g0pD_taskc.txt,orig_taska.txt,heavy,orig,0.8260107,True
g0pD_taskc.txt,orig_taskb.txt,heavy,orig,0.8060532,True
g0pD_taskc.txt,orig_taskc.txt,heavy,orig,0.9719094,True
g0pD_taskc.txt,orig_taskd.txt,heavy,orig,0.7579493,True
g0pD_taskc.txt,orig_taske.txt,heavy,orig,0.82512164,True
g0pD_taskd.txt,g0pD_taske.txt,non,non,0.63836277,False
g0pD_taskd.txt,g0pE_taska.txt,non,light,0.6973963,False
g0pD_taskd.txt,g0pE_taskb.txt,non,heavy,0.60212034,False
g0pD_taskd.txt,g0pE_taskc.txt,non,non,0.5817791,False
g0pD_taskd.txt,g0pE_taskd.txt,non,non,0.73339033,True
g0pD_taskd.txt,g0pE_taske.txt,non,cut,0.6567607,False
g0pD_taskd.txt,g1pA_taska.txt,non,non,0.58493114,False
g0pD_taskd.txt,g1pA_taskb.txt,non,heavy,0.6976541,False
g0pD_taskd.txt,g1pA_taskc.txt,non,light,0.71964926,True
g0pD_taskd.txt,g1pA_taskd.txt,non,cut,0.80128133,True
g0pD_taskd.txt,g1pA_taske.txt,non,non,0.7058712,True
g0pD_taskd.txt,g1pB_taska.txt,non,non,0.6091316,False
g0pD_taskd.txt,g1pB_taskb.txt,non,non,0.5997058,False
g0pD_taskd.txt,g1pB_taskc.txt,non,heavy,0.7181736,True
g0pD_taskd.txt,g1pB_taskd.txt,non,light,0.78764683,True
g0pD_taskd.txt,g1pB_taske.txt,non,cut,0.667187,False
g0pD_taskd.txt,g1pD_taska.txt,non,light,0.68805563,False
g0pD_taskd.txt,g1pD_taskb.txt,non,cut,0.71289873,True
g0pD_taskd.txt,g1pD_taskc.txt,non,non,0.6567841,False
g0pD_taskd.txt,g1pD_taskd.txt,non,non,0.7155465,True
g0pD_taskd.txt,g1pD_taske.txt,non,heavy,0.6259469,False
g0pD_taskd.txt,g2pA_taska.txt,non,non,0.60416377,False
g0pD_taskd.txt,g2pA_taskb.txt,non,heavy,0.6178434,False
g0pD_taskd.txt,g2pA_taskc.txt,non,light,0.7411821,True
g0pD_taskd.txt,g2pA_taskd.txt,non,cut,0.6725596,False
g0pD_taskd.txt,g2pA_taske.txt,non,non,0.6497437,False
g0pD_taskd.txt,g2pB_taska.txt,non,non,0.63337064,False
g0pD_taskd.txt,g2pB_taskb.txt,non,non,0.6199416,False
g0pD_taskd.txt,g2pB_taskc.txt,non,heavy,0.7032232,True
g0pD_taskd.txt,g2pB_taskd.txt,non,light,0.79039913,True
g0pD_taskd.txt,g2pB_taske.txt,non,cut,0.6589966,False
g0pD_taskd.txt,g2pC_taska.txt,non,cut,0.6482988,False
g0pD_taskd.txt,g2pC_taskb.txt,non,non,0.64772767,False
g0pD_taskd.txt,g2pC_taskc.txt,non,non,0.67321414,False
g0pD_taskd.txt,g2pC_taskd.txt,non,heavy,0.72014785,True
g0pD_taskd.txt,g2pC_taske.txt,non,light,0.6350417,False
g0pD_taskd.txt,g2pE_taska.txt,non,heavy,0.6995198,False
g0pD_taskd.txt,g2pE_taskb.txt,non,light,0.62297726,False
g0pD_taskd.txt,g2pE_taskc.txt,non,cut,0.62812203,False
g0pD_taskd.txt,g2pE_taskd.txt,non,non,0.77950203,True
g0pD_taskd.txt,g2pE_taske.txt,non,non,0.6635093,False
g0pD_taskd.txt,g3pA_taska.txt,non,non,0.6371901,False
g0pD_taskd.txt,g3pA_taskb.txt,non,heavy,0.6492169,False
g0pD_taskd.txt,g3pA_taskc.txt,non,light,0.71938884,True
g0pD_taskd.txt,g3pA_taskd.txt,non,cut,0.7761275,True
g0pD_taskd.txt,g3pA_taske.txt,non,non,0.69239575,False
g0pD_taskd.txt,g3pB_taska.txt,non,non,0.6050432,False
g0pD_taskd.txt,g3pB_taskb.txt,non,non,0.6299952,False
g0pD_taskd.txt,g3pB_taskc.txt,non,heavy,0.7341248,True
g0pD_taskd.txt,g3pB_taskd.txt,non,light,0.7483759,True
g0pD_taskd.txt,g3pB_taske.txt,non,cut,0.6527887,False
g0pD_taskd.txt,g3pC_taska.txt,non,cut,0.6018827,False
g0pD_taskd.txt,g3pC_taskb.txt,non,non,0.6707669,False
g0pD_taskd.txt,g3pC_taskc.txt,non,non,0.645021,False
g0pD_taskd.txt,g3pC_taskd.txt,non,heavy,0.7429096,True
g0pD_taskd.txt,g3pC_taske.txt,non,light,0.6693127,False
g0pD_taskd.txt,g4pB_taska.txt,non,non,0.6000145,False
g0pD_taskd.txt,g4pB_taskb.txt,non,non,0.6344496,False
g0pD_taskd.txt,g4pB_taskc.txt,non,heavy,0.72392124,True
g0pD_taskd.txt,g4pB_taskd.txt,non,light,0.7578554,True
g0pD_taskd.txt,g4pB_taske.txt,non,cut,0.6280113,False
g0pD_taskd.txt,g4pC_taska.txt,non,cut,0.6839057,False
g0pD_taskd.txt,g4pC_taskb.txt,non,non,0.593414,False
g0pD_taskd.txt,g4pC_taskc.txt,non,non,0.6700265,False
g0pD_taskd.txt,g4pC_taskd.txt,non,heavy,0.7776092,True
g0pD_taskd.txt,g4pC_taske.txt,non,light,0.67229366,False
g0pD_taskd.txt,g4pD_taska.txt,non,light,0.68796915,False
g0pD_taskd.txt,g4pD_taskb.txt,non,cut,0.69825876,False
g0pD_taskd.txt,g4pD_taskc.txt,non,non,0.75554544,True
g0pD_taskd.txt,g4pD_taskd.txt,non,non,0.7710076,True
g0pD_taskd.txt,g4pD_taske.txt,non,heavy,0.66663474,False
g0pD_taskd.txt,g4pE_taska.txt,non,heavy,0.57114035,False
g0pD_taskd.txt,g4pE_taskb.txt,non,light,0.6104619,False
g0pD_taskd.txt,g4pE_taskc.txt,non,cut,0.6066582,False
g0pD_taskd.txt,g4pE_taskd.txt,non,non,0.7405124,True
g0pD_taskd.txt,g4pE_taske.txt,non,non,0.61305225,False
g0pD_taskd.txt,orig_taska.txt,non,orig,0.6927278,False
g0pD_taskd.txt,orig_taskb.txt,non,orig,0.6215626,False
g0pD_taskd.txt,orig_taskc.txt,non,orig,0.7337503,True
g0pD_taskd.txt,orig_taskd.txt,non,orig,0.7744149,True
g0pD_taskd.txt,orig_taske.txt,non,orig,0.6685132,False
g0pD_taske.txt,g0pE_taska.txt,non,light,0.7626995,True
g0pD_taske.txt,g0pE_taskb.txt,non,heavy,0.63405764,False
